,Capital,Std,Value
0,3261.4898221492767,0.0001078330406935352,0.9625987115149215
1,2458.6094450950623,0.0005448023565197051,0.961832435700949
2,2503.3495149612427,0.0004711898371205886,0.9607491891335874
3,1468.4184319972992,0.0011537424787317972,0.9615323942797899
4,1351.7680671215057,0.00032092128307440105,0.9598148432898491
5,1126.5766260623932,0.001303712841793143,0.9615654193648876
