,Capital,Std,Value
0,3345.545282125473,0.005543674905018184,0.6003255208333333
1,2408.276767015457,0.0027359246600827418,0.593359375
2,2760.9669530391693,0.0026942953831032342,0.5958333333333333
3,1789.1521439552307,0.0028901166344724393,0.5990885416666667
4,1312.599948167801,0.0017566064535351645,0.6003906250000001
