,Capital,Std,Value
0,2956.1040530204773,0.0018061918783958682,0.5974609375
1,1655.455591917038,0.004948279866056301,0.5949609375
2,1922.2798418998718,0.0009439879666891458,0.6033203125
3,2186.543121099472,0.002812717005517824,0.5921484375
4,908.009036064148,0.002659350212869154,0.5991796875000001
